child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_KNFES4L4H,47.44442799851822,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,quintile,id_enumerator,id_facility,child_height,child_zha,teacher_social_total,child_attendance,teacher_selfcare_total,language_match,<BIAS>
ID_EXT814AV5,38.97779247441508,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,count_staff_contract,count_staff_gender,language_match,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_VX5XN7OIB,37.93755051280914,data_year,count_staff_salary,count_staff_gender_female,child_age,count_register_gender,count_register_race_african,language_match,count_register_gender_male,obs_cooking_3,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_WCGHN0VDU,50.83591387089041,data_year,child_age,count_staff_gender_female,count_staff_salary,teacher_emotional_total,child_observe_total,count_register_gender,count_register_race_african,count_register_gender_male,count_staff_gender,count_staff_salary_unpaid,count_register_race,language_match,count_staff_salary_paid,<BIAS>
ID_X8KBBCWNK,44.890368476563935,data_year,count_staff_gender_female,count_staff_salary,child_age,count_register_gender,pri_fees_amount,count_register_race_coloured,count_staff_time,count_staff_contract,count_register_gender_female,pri_fees_amount_pv,count_staff_gender,count_register_race,count_staff_salary_paid,<BIAS>
ID_ALXN5EF7P,52.99529356920266,data_year,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,child_age,obs_cooking_3,count_staff_time,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_40WY11BS7,61.3051540502272,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_facility,id_facility_n,child_height,id_prov_n,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_4R29ZH0P8,35.48949323919601,data_year,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_coloured,child_age,count_register_race_african,count_staff_time,count_register_gender_male,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_X4MPTA2WA,54.677650009545005,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,teacher_emotional_total,language_match,obs_cooking_3,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_TLYOZX78U,47.95518241318928,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,child_observe_total,teacher_emotional_total,language_match,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_UAB73P0KV,59.945378456094204,data_year,child_age,count_staff_salary,count_register_gender,count_staff_gender_female,count_register_race_african,child_observe_total,pri_fees_amount,obs_cooking_2,count_register_gender_female,count_staff_gender,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_KL8NFUN2A,41.56582562239828,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,count_register_gender_male,count_staff_contract,language_match,count_register_gender_female,obs_cooking_3,count_staff_gender,count_register_race,count_staff_salary_paid,<BIAS>
ID_S8JNS3Y7F,43.731179544907036,data_year,count_staff_gender_female,count_staff_salary,child_age,count_register_gender,count_register_race_african,count_register_gender_female,count_staff_time,count_register_gender_male,obs_cooking_3,count_staff_gender,count_register_race,count_staff_salary_unpaid,count_staff_salary_paid,<BIAS>
ID_KREIJ76T1,44.55382457207247,data_year,child_age,count_register_gender,count_staff_gender_female,count_register_race_african,count_staff_salary,child_observe_total,obs_heating_1,obs_lighting_1,count_register_gender_female,language_match,obs_cooking_3,count_register_race,count_staff_salary_paid,<BIAS>
ID_2B787QZH7,29.852284719022464,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,longitude,id_team,count_register_gender_male,language_match,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_IU6I0NXW2,39.147553709741715,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_age,count_register_year_grader,obs_cooking_3,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_4UFAUBIRA,52.789077431400756,data_year,child_age,child_observe_total,ses_proxy,latitude,ward_best,count_register_all,id_dc_n,id_prov_n,id_facility_n,id_ward,id_enumerator,longitude,language_match,<BIAS>
ID_SFFOH3JV5,83.93688679737375,data_year,count_staff_gender_female,count_staff_salary,pri_fees_amount,count_register_gender,child_age,count_staff_time,count_register_gender_male,count_staff_contract,count_register_gender_female,count_staff_gender,count_register_race,pri_fees_amount_pv,count_staff_salary_paid,<BIAS>
ID_F5X8FQETM,60.969328561372095,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,pri_fees_amount,child_height,id_prov_n,id_enumerator,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_OZEN44YZ6,44.124309742363494,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_age,count_staff_time,count_staff_salary_unpaid,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_6GWQALN3M,67.62700740273522,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,child_zha,id_dc_n,id_facility,id_facility_n,child_height,id_prov_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_EOJF0W5W9,57.60485121140505,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_age,count_staff_salary_unpaid,count_staff_time,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_OU2BQDZWL,62.54048111813563,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,quintile,id_facility_n,id_prov_n,child_height,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_LUQ5E1YW3,46.77593316213597,data_year,count_register_gender,count_register_race_african,child_age,count_staff_gender_female,count_staff_salary,pri_fees_amount,language_match,count_staff_gender,obs_cooking_6,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_EFZE2GV0B,47.78598481936683,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,child_zha,id_dc_n,id_facility,id_facility_n,child_height,id_prov_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_O0OU5YR1Z,64.19252165955982,data_year,count_staff_salary,count_register_gender,count_staff_gender_female,count_register_race_african,count_staff_gender_male,child_age,count_staff_time,count_register_gender_male,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_RWZ67SL0L,61.083393200323144,data_year,child_age,child_observe_total,child_zha,id_enumerator,id_facility,child_height,child_attendance,language_match,<BIAS>,,,,,
ID_F3LW22TLP,48.155324698999266,data_year,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,child_age,obs_cooking_3,count_staff_time,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_4SKBNCXF0,46.42632958800823,data_year,count_staff_salary,count_staff_gender_female,child_age,count_register_gender,count_register_race_african,count_register_gender_male,count_staff_time,language_match,count_staff_contract,count_register_race,count_staff_gender,count_staff_salary_unpaid,count_staff_salary_paid,<BIAS>
ID_NE4L0JTNI,42.23410959589842,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,pri_fees_amount,language_match,count_staff_gender,obs_cooking_2,pri_fees_amount_pv,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_THI88F60F,36.40998234835524,data_year,count_staff_salary,child_age,count_staff_gender_female,count_register_gender,count_register_race_african,child_observe_total,count_staff_contract,language_match,count_register_gender_male,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_PS7VF8FVY,42.30297700513461,data_year,count_staff_gender_female,child_age,count_staff_salary,count_register_gender,count_register_race_african,count_staff_time,count_staff_contract,language_match,count_register_gender_male,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_P7Q5KH6Y0,58.99455925297616,data_year,count_staff_salary,count_staff_gender_female,child_age,count_register_gender,count_register_race_african,child_observe_total,count_staff_time,count_register_gender_male,count_staff_contract,count_register_gender_female,count_staff_gender,count_register_race,count_staff_salary_paid,<BIAS>
ID_B9Q1VBHHA,33.84870136126165,data_year,child_age,count_register_gender,count_staff_gender_female,count_register_race_african,count_staff_salary,teacher_emotional_total,count_staff_contract,count_staff_gender,language_match,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_NE94YI97Y,67.41629849298783,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,quintile,id_facility_n,child_height,id_prov_n,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_1G22B1H3N,39.74666469237104,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_age,teacher_emotional_total,obs_cooking_3,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_P7BJ7C2R4,45.2707958090557,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,teacher_emotional_total,count_staff_contract,count_register_gender_male,language_match,count_staff_gender,obs_cooking_2,count_register_race,count_staff_salary_paid,<BIAS>
ID_RTCECLMHB,46.410911381062306,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,teacher_emotional_total,language_match,count_register_gender_female,obs_cooking_3,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_ID7A26XJS,35.509542732035015,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_coloured,obs_heating_2,obs_lighting_2,teacher_selfcare_total,count_register_gender_female,count_register_race,language_match,obs_cooking_2,count_staff_salary_paid,<BIAS>
ID_N04NB3RIA,43.96051661806314,data_year,child_age,child_observe_total,teacher_emotional_total,latitude,pra_class_attendance,pra_hhsize,pra_class_size,id_team,teacher_social_total,pra_class_space,teacher_selfcare_total,longitude,language_match,<BIAS>
ID_9L87931AK,44.677359106026415,data_year,child_age,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,teacher_emotional_total,child_observe_total,pri_fees_amount,count_register_gender_male,language_match,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_QJ26T6E8Q,61.45911372939463,data_year,child_age,teacher_emotional_total,child_observe_total,ward_best,id_dc_n,ses_proxy,id_mn_n,child_height,id_prov_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_QFTXQM5US,62.48529432318287,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,quintile,id_facility,id_facility_n,child_height,id_prov_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_TMVE0RDCA,49.510358654808215,data_year,child_age,ses_proxy,latitude,child_observe_total,ward_best,quintile,id_dc_n,id_facility_n,id_prov_n,id_ward,id_enumerator,longitude,language_match,<BIAS>
ID_H396NYTXK,57.23846241139472,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,quintile,id_facility_n,id_prov_n,child_height,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_PLGSKGU4B,61.94062052467234,data_year,count_staff_salary,count_staff_gender_female,child_age,count_register_gender,count_register_race_african,count_staff_gender_male,child_observe_total,count_register_gender_male,count_register_gender_female,count_staff_contract,count_staff_gender,count_register_race,count_staff_salary_paid,<BIAS>
ID_9JQ2LR7Y0,50.50593750885923,data_year,child_age,child_observe_total,ses_proxy,latitude,ward_best,id_dc_n,quintile,count_register_all,id_prov_n,id_ward,id_enumerator,longitude,language_match,<BIAS>
ID_SNSN3S0MN,47.70755074301019,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,quintile,id_mn_n,id_prov_n,child_height,id_facility_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
